Category,IsCompeteHide,Manufacturer,ManufacturerID,Product,ProductID,Segment
Urban,N,Pirum,10,Pirum UE-11,1175,Extreme
Urban,N,Pirum,10,Pirum UE-12,1176,Extreme
Urban,N,Pirum,10,Pirum UE-13,1177,Extreme
Urban,N,Pirum,10,Pirum UE-14,1178,Extreme
Urban,N,Pirum,10,Pirum UE-15,1179,Extreme
Urban,N,Pirum,10,Pirum UE-16,1180,Extreme
Urban,N,Pirum,10,Pirum UE-17,1181,Extreme
Urban,N,Pirum,10,Pirum UE-18,1182,Extreme
Urban,N,Pirum,10,Pirum UE-19,1183,Extreme
Urban,N,Pirum,10,Pirum UE-20,1184,Extreme
Urban,N,Pirum,10,Pirum UE-21,1185,Extreme
Urban,N,Pirum,10,Pirum UE-22,1186,Extreme
Urban,N,Pirum,10,Pirum UE-23,1187,Extreme
Urban,N,Pirum,10,Pirum UE-24,1188,Extreme
Urban,N,Pirum,10,Pirum UE-25,1189,Extreme
Urban,N,Pirum,10,Pirum UE-26,1190,Extreme
Urban,N,Pirum,10,Pirum UE-27,1191,Extreme
Urban,N,Pirum,10,Pirum UE-28,1192,Extreme
Urban,N,Pirum,10,Pirum UE-29,1193,Extreme
Urban,N,Pirum,10,Pirum UE-30,1194,Extreme
Urban,N,Pirum,10,Pirum UE-31,1195,Extreme
Urban,N,Pirum,10,Pirum UE-32,1196,Extreme
Urban,N,Pirum,10,Pirum UE-33,1197,Extreme
Urban,N,Pirum,10,Pirum UE-34,1198,Extreme
Urban,N,Pirum,10,Pirum UR-02,1145,Regular
Urban,N,Pirum,10,Pirum UR-07,1150,Regular
Urban,N,Pirum,10,Pirum UR-08,1151,Regular
Urban,N,Pirum,10,Pirum UR-09,1152,Regular
Urban,N,Pirum,10,Pirum UR-10,1153,Regular
Urban,N,Pirum,10,Pirum UR-14,1157,Regular
Urban,N,Pirum,10,Pirum UR-19,1162,Regular
Urban,N,Pomum,11,Pomum UC-01,1795,Convenience
Urban,N,Pomum,11,Pomum UC-02,1796,Convenience
Urban,N,Pomum,11,Pomum UC-03,1797,Convenience
Urban,N,Pomum,11,Pomum UC-04,1798,Convenience
Urban,N,Pomum,11,Pomum UC-05,1799,Convenience
Urban,N,Pomum,11,Pomum UC-06,1800,Convenience
Urban,N,Pomum,11,Pomum UC-07,1801,Convenience
Urban,N,Pomum,11,Pomum UC-08,1802,Convenience
Urban,N,Pomum,11,Pomum UC-09,1803,Convenience
Urban,N,Pomum,11,Pomum UC-10,1804,Convenience
Urban,N,Pomum,11,Pomum UC-11,1805,Convenience
Urban,N,Pomum,11,Pomum UE-01,1766,Extreme
Urban,N,Pomum,11,Pomum UE-02,1767,Extreme
Urban,N,Pomum,11,Pomum UE-03,1768,Extreme
Urban,N,Pomum,11,Pomum UE-04,1769,Extreme
Urban,N,Pomum,11,Pomum UE-05,1770,Extreme
Urban,N,Pomum,11,Pomum UE-06,1771,Extreme
Urban,N,Pomum,11,Pomum UE-07,1772,Extreme
Urban,N,Pomum,11,Pomum UE-08,1773,Extreme
Urban,N,Pomum,11,Pomum UE-09,1774,Extreme
Urban,N,Pomum,11,Pomum UE-10,1775,Extreme
Urban,N,Pomum,11,Pomum UE-11,1776,Extreme
Urban,N,Pomum,11,Pomum UE-12,1777,Extreme
Urban,N,Pomum,11,Pomum UE-13,1778,Extreme
Urban,N,Pomum,11,Pomum UE-14,1779,Extreme
Urban,N,Pomum,11,Pomum UE-15,1780,Extreme
Urban,N,Pomum,11,Pomum UE-16,1781,Extreme
Urban,N,Pomum,11,Pomum UE-17,1782,Extreme
Urban,N,Pomum,11,Pomum UE-18,1783,Extreme
Urban,N,Pomum,11,Pomum UE-19,1784,Extreme
Urban,N,Pomum,11,Pomum UE-20,1785,Extreme
Urban,N,Pomum,11,Pomum UE-21,1786,Extreme
Urban,N,Pomum,11,Pomum UE-22,1787,Extreme
Urban,N,Pomum,11,Pomum UE-23,1788,Extreme
Urban,N,Pomum,11,Pomum UE-24,1789,Extreme
Urban,N,Pomum,11,Pomum UE-25,1790,Extreme
Urban,N,Pomum,11,Pomum UE-26,1791,Extreme
Urban,N,Pomum,11,Pomum UE-27,1792,Extreme
Urban,N,Pomum,11,Pomum UE-28,1793,Extreme
Urban,N,Pomum,11,Pomum UE-29,1794,Extreme
Urban,N,Pomum,11,Pomum UR-05,1759,Regular
Urban,N,Quibus,12,Quibus UE-01,1671,Extreme
Urban,N,Quibus,12,Quibus UE-02,1672,Extreme
Urban,N,Quibus,12,Quibus UE-03,1673,Extreme
Urban,N,Quibus,12,Quibus UE-04,1674,Extreme
Urban,N,Quibus,12,Quibus UE-05,1675,Extreme
Urban,N,Quibus,12,Quibus UE-06,1676,Extreme
Urban,N,Quibus,12,Quibus UE-07,1677,Extreme
Urban,N,Quibus,12,Quibus UE-08,1678,Extreme
Urban,N,Quibus,12,Quibus UE-09,1679,Extreme
Urban,N,Quibus,12,Quibus UE-10,1680,Extreme
Urban,N,Quibus,12,Quibus UE-11,1681,Extreme
Urban,N,Quibus,12,Quibus UE-12,1682,Extreme
Urban,N,Quibus,12,Quibus UE-13,1683,Extreme
Urban,N,Quibus,12,Quibus UE-14,1684,Extreme
Urban,N,Quibus,12,Quibus UE-15,1685,Extreme
Urban,N,Quibus,12,Quibus UE-16,1686,Extreme
Urban,N,Quibus,12,Quibus UE-17,1687,Extreme
Urban,N,Salvus,13,Salvus UC-01,1689,Convenience
Urban,N,Salvus,13,Salvus UE-01,1688,Extreme
Urban,N,VanArsdel,7,Maximus UC-00,635,Convenience
Urban,N,VanArsdel,7,Maximus UC-01,536,Convenience
Urban,N,VanArsdel,7,Maximus UC-01,636,Convenience
Urban,N,VanArsdel,7,Maximus UC-02,537,Convenience
Urban,N,VanArsdel,7,Maximus UC-02,637,Convenience
Urban,N,VanArsdel,7,Maximus UC-03,538,Convenience
Urban,N,VanArsdel,7,Maximus UC-03,638,Convenience
Urban,N,VanArsdel,7,Maximus UC-04,539,Convenience
Urban,N,VanArsdel,7,Maximus UC-04,639,Convenience
Urban,N,VanArsdel,7,Maximus UC-05,540,Convenience
Urban,N,VanArsdel,7,Maximus UC-05,640,Convenience
Urban,N,VanArsdel,7,Maximus UC-06,541,Convenience
Urban,N,VanArsdel,7,Maximus UC-06,641,Convenience
Urban,N,VanArsdel,7,Maximus UC-07,542,Convenience
Urban,N,VanArsdel,7,Maximus UC-07,642,Convenience
Urban,N,VanArsdel,7,Maximus UC-08,543,Convenience
Urban,N,VanArsdel,7,Maximus UC-08,643,Convenience
Urban,N,VanArsdel,7,Maximus UC-09,544,Convenience
Urban,N,VanArsdel,7,Maximus UC-09,644,Convenience
Urban,N,VanArsdel,7,Maximus UC-10,545,Convenience
Urban,N,VanArsdel,7,Maximus UC-10,645,Convenience
Urban,N,VanArsdel,7,Maximus UC-11,546,Convenience
Urban,N,VanArsdel,7,Maximus UC-11,646,Convenience
Urban,N,VanArsdel,7,Maximus UC-12,547,Convenience
Urban,N,VanArsdel,7,Maximus UC-12,647,Convenience
Urban,N,VanArsdel,7,Maximus UC-13,548,Convenience
Urban,N,VanArsdel,7,Maximus UC-13,648,Convenience
Urban,N,VanArsdel,7,Maximus UC-14,549,Convenience
Urban,N,VanArsdel,7,Maximus UC-14,649,Convenience
Urban,N,VanArsdel,7,Maximus UC-15,550,Convenience
Urban,N,VanArsdel,7,Maximus UC-15,650,Convenience
Urban,N,VanArsdel,7,Maximus UC-16,551,Convenience
Urban,N,VanArsdel,7,Maximus UC-16,651,Convenience
Urban,N,VanArsdel,7,Maximus UC-17,552,Convenience
Urban,N,VanArsdel,7,Maximus UC-17,652,Convenience
Urban,N,VanArsdel,7,Maximus UC-18,553,Convenience
Urban,N,VanArsdel,7,Maximus UC-18,653,Convenience
Urban,N,VanArsdel,7,Maximus UC-19,554,Convenience
Urban,N,VanArsdel,7,Maximus UC-19,654,Convenience
Urban,N,VanArsdel,7,Maximus UC-20,555,Convenience
Urban,N,VanArsdel,7,Maximus UC-20,655,Convenience
Urban,N,VanArsdel,7,Maximus UC-21,556,Convenience
Urban,N,VanArsdel,7,Maximus UC-21,656,Convenience
Urban,N,VanArsdel,7,Maximus UC-22,557,Convenience
Urban,N,VanArsdel,7,Maximus UC-22,657,Convenience
Urban,N,VanArsdel,7,Maximus UC-23,558,Convenience
Urban,N,VanArsdel,7,Maximus UC-23,658,Convenience
Urban,N,VanArsdel,7,Maximus UC-24,559,Convenience
Urban,N,VanArsdel,7,Maximus UC-24,659,Convenience
Urban,N,VanArsdel,7,Maximus UC-25,560,Convenience
Urban,N,VanArsdel,7,Maximus UC-25,660,Convenience
Urban,N,VanArsdel,7,Maximus UC-26,561,Convenience
Urban,N,VanArsdel,7,Maximus UC-26,661,Convenience
Urban,N,VanArsdel,7,Maximus UC-27,562,Convenience
Urban,N,VanArsdel,7,Maximus UC-27,662,Convenience
Urban,N,VanArsdel,7,Maximus UC-28,563,Convenience
Urban,N,VanArsdel,7,Maximus UC-28,663,Convenience
Urban,N,VanArsdel,7,Maximus UC-29,564,Convenience
Urban,N,VanArsdel,7,Maximus UC-29,664,Convenience
Urban,N,VanArsdel,7,Maximus UC-30,565,Convenience
Urban,N,VanArsdel,7,Maximus UC-30,665,Convenience
Urban,N,VanArsdel,7,Maximus UC-31,566,Convenience
Urban,N,VanArsdel,7,Maximus UC-31,666,Convenience
Urban,N,VanArsdel,7,Maximus UC-32,567,Convenience
Urban,N,VanArsdel,7,Maximus UC-32,667,Convenience
Urban,N,VanArsdel,7,Maximus UC-33,568,Convenience
Urban,N,VanArsdel,7,Maximus UC-33,668,Convenience
Urban,N,VanArsdel,7,Maximus UC-34,569,Convenience
Urban,N,VanArsdel,7,Maximus UC-34,669,Convenience
Urban,N,VanArsdel,7,Maximus UC-35,570,Convenience
Urban,N,VanArsdel,7,Maximus UC-35,670,Convenience
Urban,N,VanArsdel,7,Maximus UC-36,571,Convenience
Urban,N,VanArsdel,7,Maximus UC-36,671,Convenience
Urban,N,VanArsdel,7,Maximus UC-37,572,Convenience
Urban,N,VanArsdel,7,Maximus UC-37,672,Convenience
Urban,N,VanArsdel,7,Maximus UC-38,573,Convenience
Urban,N,VanArsdel,7,Maximus UC-38,673,Convenience
Urban,N,VanArsdel,7,Maximus UC-39,574,Convenience
Urban,N,VanArsdel,7,Maximus UC-39,674,Convenience
Urban,N,VanArsdel,7,Maximus UC-40,575,Convenience
Urban,N,VanArsdel,7,Maximus UC-40,675,Convenience
Urban,N,VanArsdel,7,Maximus UC-41,576,Convenience
Urban,N,VanArsdel,7,Maximus UC-41,676,Convenience
Urban,N,VanArsdel,7,Maximus UC-42,577,Convenience
Urban,N,VanArsdel,7,Maximus UC-42,677,Convenience
Urban,N,VanArsdel,7,Maximus UC-43,578,Convenience
Urban,N,VanArsdel,7,Maximus UC-43,678,Convenience
Urban,N,VanArsdel,7,Maximus UC-44,579,Convenience
Urban,N,VanArsdel,7,Maximus UC-44,679,Convenience
Urban,N,VanArsdel,7,Maximus UC-45,580,Convenience
Urban,N,VanArsdel,7,Maximus UC-45,680,Convenience
Urban,N,VanArsdel,7,Maximus UC-46,581,Convenience
Urban,N,VanArsdel,7,Maximus UC-46,681,Convenience
Urban,N,VanArsdel,7,Maximus UC-47,582,Convenience
Urban,N,VanArsdel,7,Maximus UC-47,682,Convenience
Urban,N,VanArsdel,7,Maximus UC-48,583,Convenience
Urban,N,VanArsdel,7,Maximus UC-48,683,Convenience
Urban,N,VanArsdel,7,Maximus UC-49,584,Convenience
Urban,N,VanArsdel,7,Maximus UC-49,684,Convenience
Urban,N,VanArsdel,7,Maximus UC-50,585,Convenience
Urban,N,VanArsdel,7,Maximus UC-50,685,Convenience
Urban,N,VanArsdel,7,Maximus UC-51,586,Convenience
Urban,N,VanArsdel,7,Maximus UC-51,686,Convenience
Urban,N,VanArsdel,7,Maximus UC-52,587,Convenience
Urban,N,VanArsdel,7,Maximus UC-52,687,Convenience
Urban,N,VanArsdel,7,Maximus UC-53,588,Convenience
Urban,N,VanArsdel,7,Maximus UC-53,688,Convenience
Urban,N,VanArsdel,7,Maximus UC-54,589,Convenience
Urban,N,VanArsdel,7,Maximus UC-54,689,Convenience
Urban,N,VanArsdel,7,Maximus UC-55,590,Convenience
Urban,N,VanArsdel,7,Maximus UC-55,690,Convenience
Urban,N,VanArsdel,7,Maximus UC-56,591,Convenience
Urban,N,VanArsdel,7,Maximus UC-56,691,Convenience
Urban,N,VanArsdel,7,Maximus UC-57,592,Convenience
Urban,N,VanArsdel,7,Maximus UC-57,692,Convenience
Urban,N,VanArsdel,7,Maximus UC-58,593,Convenience
Urban,N,VanArsdel,7,Maximus UC-58,693,Convenience
Urban,N,VanArsdel,7,Maximus UC-59,594,Convenience
Urban,N,VanArsdel,7,Maximus UC-60,595,Convenience
Urban,N,VanArsdel,7,Maximus UC-61,596,Convenience
Urban,N,VanArsdel,7,Maximus UC-62,597,Convenience
Urban,N,VanArsdel,7,Maximus UC-63,598,Convenience
Urban,N,VanArsdel,7,Maximus UC-64,599,Convenience
Urban,N,VanArsdel,7,Maximus UC-65,600,Convenience
Urban,N,VanArsdel,7,Maximus UC-66,601,Convenience
Urban,N,VanArsdel,7,Maximus UC-67,602,Convenience
Urban,N,VanArsdel,7,Maximus UC-68,603,Convenience
Urban,N,VanArsdel,7,Maximus UC-69,604,Convenience
Urban,N,VanArsdel,7,Maximus UC-70,605,Convenience
Urban,N,VanArsdel,7,Maximus UC-71,606,Convenience
Urban,N,VanArsdel,7,Maximus UC-72,607,Convenience
Urban,N,VanArsdel,7,Maximus UC-73,608,Convenience
Urban,N,VanArsdel,7,Maximus UC-74,609,Convenience
Urban,N,VanArsdel,7,Maximus UC-75,610,Convenience
Urban,N,VanArsdel,7,Maximus UC-76,611,Convenience
Urban,N,VanArsdel,7,Maximus UC-77,612,Convenience
Urban,N,VanArsdel,7,Maximus UC-78,613,Convenience
Urban,N,VanArsdel,7,Maximus UC-79,614,Convenience
Urban,N,VanArsdel,7,Maximus UC-80,615,Convenience
Urban,N,VanArsdel,7,Maximus UC-81,616,Convenience
Urban,N,VanArsdel,7,Maximus UC-82,617,Convenience
Urban,N,VanArsdel,7,Maximus UC-83,618,Convenience
Urban,N,VanArsdel,7,Maximus UC-84,619,Convenience
Urban,N,VanArsdel,7,Maximus UC-85,620,Convenience
Urban,N,VanArsdel,7,Maximus UC-86,621,Convenience
Urban,N,VanArsdel,7,Maximus UC-87,622,Convenience
Urban,N,VanArsdel,7,Maximus UC-88,623,Convenience
Urban,N,VanArsdel,7,Maximus UC-89,624,Convenience
Urban,N,VanArsdel,7,Maximus UC-90,625,Convenience
Urban,N,VanArsdel,7,Maximus UC-91,626,Convenience
Urban,N,VanArsdel,7,Maximus UC-92,627,Convenience
Urban,N,VanArsdel,7,Maximus UC-93,628,Convenience
Urban,N,VanArsdel,7,Maximus UC-94,629,Convenience
Urban,N,VanArsdel,7,Maximus UC-95,630,Convenience
Urban,N,VanArsdel,7,Maximus UC-96,631,Convenience
Urban,N,VanArsdel,7,Maximus UC-97,632,Convenience
Urban,N,VanArsdel,7,Maximus UC-98,633,Convenience
Urban,N,VanArsdel,7,Maximus UC-99,634,Convenience
Urban,N,VanArsdel,7,Maximus UE-01,513,Extreme
Urban,N,VanArsdel,7,Maximus UE-02,514,Extreme
Urban,N,VanArsdel,7,Maximus UE-03,515,Extreme
Urban,N,VanArsdel,7,Maximus UE-04,516,Extreme
Urban,N,VanArsdel,7,Maximus UE-05,517,Extreme
Urban,N,VanArsdel,7,Maximus UE-06,518,Extreme
Urban,N,VanArsdel,7,Maximus UE-07,519,Extreme
Urban,N,VanArsdel,7,Maximus UE-08,520,Extreme
Urban,N,VanArsdel,7,Maximus UE-09,521,Extreme
Urban,N,VanArsdel,7,Maximus UE-10,522,Extreme
Urban,N,VanArsdel,7,Maximus UE-11,523,Extreme
Urban,N,VanArsdel,7,Maximus UE-12,524,Extreme
Urban,N,VanArsdel,7,Maximus UE-13,525,Extreme
Urban,N,VanArsdel,7,Maximus UE-14,526,Extreme
Urban,N,VanArsdel,7,Maximus UE-15,527,Extreme
Urban,N,VanArsdel,7,Maximus UE-16,528,Extreme
Urban,N,VanArsdel,7,Maximus UE-17,529,Extreme
Urban,N,VanArsdel,7,Maximus UE-18,530,Extreme
Urban,N,VanArsdel,7,Maximus UE-19,531,Extreme
Urban,N,VanArsdel,7,Maximus UE-20,532,Extreme
Urban,N,VanArsdel,7,Maximus UE-21,533,Extreme
Urban,N,VanArsdel,7,Maximus UE-22,534,Extreme
Urban,N,VanArsdel,7,Maximus UE-23,535,Extreme
Urban,N,VanArsdel,7,Maximus UR-01,512,Regular
Urban,N,Victoria,14,Victoria UC-01,2171,Convenience
Urban,N,Victoria,14,Victoria UC-02,2172,Convenience
Urban,N,Victoria,14,Victoria UC-03,2173,Convenience
Urban,N,Victoria,14,Victoria UC-04,2174,Convenience
Urban,N,Victoria,14,Victoria UC-05,2175,Convenience
Urban,N,Victoria,14,Victoria UC-06,2176,Convenience
Urban,N,Victoria,14,Victoria UC-07,2177,Convenience
Urban,N,Victoria,14,Victoria UC-08,2178,Convenience
Urban,N,Victoria,14,Victoria UC-09,2179,Convenience
Urban,N,Victoria,14,Victoria UC-10,2180,Convenience
Urban,N,Victoria,14,Victoria UC-11,2181,Convenience
Urban,N,Victoria,14,Victoria UC-12,2182,Convenience
Urban,N,Victoria,14,Victoria UC-13,2183,Convenience
Urban,N,Victoria,14,Victoria UC-14,2184,Convenience
Urban,N,Victoria,14,Victoria UC-15,2185,Convenience
Urban,N,Victoria,14,Victoria UC-16,2186,Convenience
Urban,N,Victoria,14,Victoria UE-01,2148,Extreme
Urban,N,Victoria,14,Victoria UE-02,2149,Extreme
Urban,N,Victoria,14,Victoria UE-03,2150,Extreme
Urban,N,Victoria,14,Victoria UE-04,2151,Extreme
Urban,N,Victoria,14,Victoria UE-05,2152,Extreme
Urban,N,Victoria,14,Victoria UE-06,2153,Extreme
Urban,N,Victoria,14,Victoria UE-07,2154,Extreme
Urban,N,Victoria,14,Victoria UE-08,2155,Extreme
Urban,N,Victoria,14,Victoria UE-09,2156,Extreme
Urban,N,Victoria,14,Victoria UE-10,2157,Extreme
Urban,N,Victoria,14,Victoria UE-11,2158,Extreme
Urban,N,Victoria,14,Victoria UE-12,2159,Extreme
Urban,N,Victoria,14,Victoria UE-13,2160,Extreme
Urban,N,Victoria,14,Victoria UE-14,2161,Extreme
Urban,N,Victoria,14,Victoria UE-15,2162,Extreme
Urban,N,Victoria,14,Victoria UE-16,2163,Extreme
Urban,N,Victoria,14,Victoria UE-17,2164,Extreme
Urban,N,Victoria,14,Victoria UE-18,2165,Extreme
Urban,N,Victoria,14,Victoria UE-19,2166,Extreme
Urban,N,Victoria,14,Victoria UE-20,2167,Extreme
Urban,N,Victoria,14,Victoria UE-21,2168,Extreme
Urban,N,Victoria,14,Victoria UE-22,2169,Extreme
Urban,N,Victoria,14,Victoria UE-23,2170,Extreme
Urban,Y,Abbas,1,Abbas UM-01,74,Moderation
Urban,Y,Abbas,1,Abbas UM-02,75,Moderation
Urban,Y,Abbas,1,Abbas UM-03,76,Moderation
Urban,Y,Abbas,1,Abbas UM-04,77,Moderation
Urban,Y,Abbas,1,Abbas UM-05,78,Moderation
Urban,Y,Abbas,1,Abbas UM-06,79,Moderation
Urban,Y,Abbas,1,Abbas UM-07,80,Moderation
Urban,Y,Abbas,1,Abbas UM-08,81,Moderation
Urban,Y,Abbas,1,Abbas UM-09,82,Moderation
Urban,Y,Abbas,1,Abbas UM-10,83,Moderation
Urban,Y,Abbas,1,Abbas UM-11,84,Moderation
Urban,Y,Abbas,1,Abbas UM-12,85,Moderation
Urban,Y,Abbas,1,Abbas UM-13,86,Moderation
Urban,Y,Abbas,1,Abbas UM-14,87,Moderation
Urban,Y,Abbas,1,Abbas UM-15,88,Moderation
Urban,Y,Abbas,1,Abbas UM-16,89,Moderation
Urban,Y,Abbas,1,Abbas UM-17,90,Moderation
Urban,Y,Abbas,1,Abbas UM-18,91,Moderation
Urban,Y,Abbas,1,Abbas UM-19,92,Moderation
Urban,Y,Abbas,1,Abbas UM-20,93,Moderation
Urban,Y,Abbas,1,Abbas UM-21,94,Moderation
Urban,Y,Abbas,1,Abbas UM-22,95,Moderation
Urban,Y,Abbas,1,Abbas UM-23,96,Moderation
Urban,Y,Abbas,1,Abbas UM-24,97,Moderation
Urban,Y,Abbas,1,Abbas UM-25,98,Moderation
Urban,Y,Abbas,1,Abbas UM-26,99,Moderation
Urban,Y,Abbas,1,Abbas UM-27,100,Moderation
Urban,Y,Abbas,1,Abbas UM-28,101,Moderation
Urban,Y,Abbas,1,Abbas UM-29,102,Moderation
Urban,Y,Abbas,1,Abbas UM-30,103,Moderation
Urban,Y,Abbas,1,Abbas UM-31,104,Moderation
Urban,Y,Abbas,1,Abbas UM-32,105,Moderation
Urban,Y,Abbas,1,Abbas UM-33,106,Moderation
Urban,Y,Abbas,1,Abbas UM-34,107,Moderation
Urban,Y,Abbas,1,Abbas UM-35,108,Moderation
Urban,Y,Abbas,1,Abbas UM-36,109,Moderation
Urban,Y,Abbas,1,Abbas UM-37,110,Moderation
Urban,Y,Abbas,1,Abbas UM-38,111,Moderation
Urban,Y,Abbas,1,Abbas UM-39,112,Moderation
Urban,Y,Abbas,1,Abbas UM-40,113,Moderation
Urban,Y,Abbas,1,Abbas UM-41,114,Moderation
Urban,Y,Abbas,1,Abbas UM-42,115,Moderation
Urban,Y,Abbas,1,Abbas UM-43,116,Moderation
Urban,Y,Abbas,1,Abbas UM-44,117,Moderation
Urban,Y,Abbas,1,Abbas UM-45,118,Moderation
Urban,Y,Abbas,1,Abbas UM-46,119,Moderation
Urban,Y,Abbas,1,Abbas UM-47,120,Moderation
Urban,Y,Abbas,1,Abbas UM-48,121,Moderation
Urban,Y,Abbas,1,Abbas UM-49,122,Moderation
Urban,Y,Abbas,1,Abbas UM-50,123,Moderation
Urban,Y,Abbas,1,Abbas UM-51,124,Moderation
Urban,Y,Abbas,1,Abbas UM-52,125,Moderation
Urban,Y,Abbas,1,Abbas UM-53,126,Moderation
Urban,Y,Abbas,1,Abbas UM-54,127,Moderation
Urban,Y,Abbas,1,Abbas UM-55,128,Moderation
Urban,Y,Abbas,1,Abbas UM-56,129,Moderation
Urban,Y,Abbas,1,Abbas UR-01,130,Regular
Urban,Y,Abbas,1,Abbas UR-02,131,Regular
Urban,Y,Abbas,1,Abbas UR-03,132,Regular
Urban,Y,Abbas,1,Abbas UR-04,133,Regular
Urban,Y,Abbas,1,Abbas UR-05,134,Regular
Urban,Y,Abbas,1,Abbas UR-06,135,Regular
Urban,Y,Abbas,1,Abbas UR-07,136,Regular
Urban,Y,Abbas,1,Abbas UR-08,137,Regular
Urban,Y,Abbas,1,Abbas UR-09,138,Regular
Urban,Y,Abbas,1,Abbas UR-10,139,Regular
Urban,Y,Abbas,1,Abbas UR-11,140,Regular
Urban,Y,Abbas,1,Abbas UR-12,141,Regular
Urban,Y,Abbas,1,Abbas UR-13,142,Regular
Urban,Y,Abbas,1,Abbas UR-14,143,Regular
Urban,Y,Abbas,1,Abbas UR-15,144,Regular
Urban,Y,Abbas,1,Abbas UR-16,145,Regular
Urban,Y,Abbas,1,Abbas UR-17,146,Regular
Urban,Y,Abbas,1,Abbas UR-18,147,Regular
Urban,Y,Abbas,1,Abbas UR-19,148,Regular
Urban,Y,Abbas,1,Abbas UR-20,149,Regular
Urban,Y,Abbas,1,Abbas UR-21,150,Regular
Urban,Y,Abbas,1,Abbas UR-22,151,Regular
Urban,Y,Abbas,1,Abbas UR-23,152,Regular
Urban,Y,Abbas,1,Abbas UR-24,153,Regular
Urban,Y,Abbas,1,Abbas UR-25,154,Regular
Urban,Y,Abbas,1,Abbas UR-26,155,Regular
Urban,Y,Abbas,1,Abbas UR-27,156,Regular
Urban,Y,Abbas,1,Abbas UR-28,157,Regular
Urban,Y,Abbas,1,Abbas UR-29,158,Regular
Urban,Y,Abbas,1,Abbas UR-30,159,Regular
Urban,Y,Abbas,1,Abbas UR-31,160,Regular
Urban,Y,Abbas,1,Abbas UR-32,161,Regular
Urban,Y,Abbas,1,Abbas UR-33,162,Regular
Urban,Y,Abbas,1,Abbas UR-34,163,Regular
Urban,Y,Abbas,1,Abbas UR-35,164,Regular
Urban,Y,Abbas,1,Abbas UR-36,165,Regular
Urban,Y,Abbas,1,Abbas UR-37,166,Regular
Urban,Y,Abbas,1,Abbas UR-38,167,Regular
Urban,Y,Abbas,1,Abbas UR-39,168,Regular
Urban,Y,Abbas,1,Abbas UR-40,169,Regular
Urban,Y,Abbas,1,Abbas UR-41,170,Regular
Urban,Y,Abbas,1,Abbas UR-42,171,Regular
Urban,Y,Abbas,1,Abbas UR-43,172,Regular
Urban,Y,Aliqui,2,Aliqui UM-01,2286,Moderation
Urban,Y,Aliqui,2,Aliqui UM-02,2287,Moderation
Urban,Y,Aliqui,2,Aliqui UM-03,2288,Moderation
Urban,Y,Aliqui,2,Aliqui UM-04,2289,Moderation
Urban,Y,Aliqui,2,Aliqui UM-05,2290,Moderation
Urban,Y,Aliqui,2,Aliqui UM-06,2291,Moderation
Urban,Y,Aliqui,2,Aliqui UM-07,2292,Moderation
Urban,Y,Aliqui,2,Aliqui UM-08,2293,Moderation
Urban,Y,Aliqui,2,Aliqui UM-09,2294,Moderation
Urban,Y,Aliqui,2,Aliqui UM-10,2295,Moderation
Urban,Y,Aliqui,2,Aliqui UM-11,2296,Moderation
Urban,Y,Aliqui,2,Aliqui UM-12,2297,Moderation
Urban,Y,Aliqui,2,Aliqui UR-01,2298,Regular
Urban,Y,Aliqui,2,Aliqui UR-03,2300,Regular
Urban,Y,Aliqui,2,Aliqui UR-04,2301,Regular
Urban,Y,Aliqui,2,Aliqui UR-05,2302,Regular
Urban,Y,Aliqui,2,Aliqui UR-16,2313,Regular
Urban,Y,Aliqui,2,Aliqui UR-17,2314,Regular
Urban,Y,Aliqui,2,Aliqui UR-20,2317,Regular
Urban,Y,Aliqui,2,Aliqui UR-21,2318,Regular
Urban,Y,Aliqui,2,Aliqui UR-22,2319,Regular
Urban,Y,Aliqui,2,Aliqui UR-23,2320,Regular
Urban,Y,Aliqui,2,Aliqui UR-24,2321,Regular
Urban,Y,Aliqui,2,Aliqui UR-26,2323,Regular
Urban,Y,Aliqui,2,Aliqui UR-27,2324,Regular
Urban,Y,Barba,3,Barba UM-01,199,Moderation
Urban,Y,Barba,3,Barba UM-02,200,Moderation
Urban,Y,Barba,3,Barba UM-03,201,Moderation
Urban,Y,Barba,3,Barba UM-04,202,Moderation
Urban,Y,Barba,3,Barba UM-05,203,Moderation
Urban,Y,Barba,3,Barba UM-06,204,Moderation
Urban,Y,Barba,3,Barba UM-07,205,Moderation
Urban,Y,Barba,3,Barba UM-08,206,Moderation
Urban,Y,Barba,3,Barba UM-09,207,Moderation
Urban,Y,Barba,3,Barba UM-10,208,Moderation
Urban,Y,Barba,3,Barba UM-11,209,Moderation
Urban,Y,Barba,3,Barba UM-12,210,Moderation
Urban,Y,Currus,4,Currus UM-01,1994,Moderation
Urban,Y,Currus,4,Currus UM-02,1995,Moderation
Urban,Y,Currus,4,Currus UM-03,1996,Moderation
Urban,Y,Currus,4,Currus UM-04,1997,Moderation
Urban,Y,Currus,4,Currus UR-07,2004,Regular
Urban,Y,Currus,4,Currus UR-08,2005,Regular
Urban,Y,Currus,4,Currus UR-09,2006,Regular
Urban,Y,Currus,4,Currus UR-10,2007,Regular
Urban,Y,Currus,4,Currus UR-11,2008,Regular
Urban,Y,Currus,4,Currus UR-12,2009,Regular
Urban,Y,Currus,4,Currus UR-20,2017,Regular
Urban,Y,Currus,4,Currus UR-21,2018,Regular
