Date,ProductID,Revenue,Units,Zip
1999-11-15 00:00:00,2255,$692.37,1,76442
1999-11-15 00:00:00,2255,$692.37,1,80909
1999-11-15 00:00:00,2255,$692.37,1,80917
1999-11-15 00:00:00,2255,$692.37,1,83544
1999-11-15 00:00:00,2255,$692.37,1,84042
1999-11-15 00:00:00,2255,$692.37,1,84056
1999-11-15 00:00:00,2255,$692.37,1,85620
1999-11-15 00:00:00,2255,$692.37,1,88242
1999-11-15 00:00:00,2255,$1384.74,2,90302
1999-11-15 00:00:00,2255,$692.37,1,92397
1999-11-15 00:00:00,2255,$692.37,1,92656
1999-11-15 00:00:00,2255,$692.37,1,92841
1999-11-15 00:00:00,2255,$2769.48,4,93065
1999-11-15 00:00:00,2255,$692.37,1,93516
1999-11-15 00:00:00,2255,$692.37,1,97203
1999-11-15 00:00:00,2255,$692.37,1,98273
1999-11-15 00:00:00,2268,$3716.37,1,08004
1999-11-15 00:00:00,2268,$3716.37,1,19533
1999-11-15 00:00:00,2268,$3716.37,1,24111
1999-11-15 00:00:00,2268,$3716.37,1,44203
1999-11-15 00:00:00,2268,$3716.37,1,46619
1999-11-15 00:00:00,2268,$3716.37,1,48837
1999-11-15 00:00:00,2268,$3716.37,1,55060
1999-11-15 00:00:00,2268,$3716.37,1,76234
1999-11-15 00:00:00,2268,$3716.37,1,80107
1999-11-15 00:00:00,2268,$3716.37,1,83301
1999-11-15 00:00:00,2268,$3716.37,1,83328
1999-11-15 00:00:00,2268,$3716.37,1,84042
1999-11-15 00:00:00,2268,$3716.37,1,84601
1999-11-15 00:00:00,2268,$3716.37,1,85029
1999-11-15 00:00:00,2268,$3716.37,1,85202
1999-11-15 00:00:00,2268,$3716.37,1,85207
1999-11-15 00:00:00,2268,$3716.37,1,90065
1999-11-15 00:00:00,2268,$3716.37,1,90240
1999-11-15 00:00:00,2268,$3716.37,1,90278
1999-11-15 00:00:00,2268,$3716.37,1,91303
1999-11-15 00:00:00,2268,$3716.37,1,91362
1999-11-15 00:00:00,2268,$3716.37,1,91745
1999-11-15 00:00:00,2268,$3716.37,1,92211
1999-11-15 00:00:00,2268,$3716.37,1,92308
1999-11-15 00:00:00,2268,$7432.74,2,92376
1999-11-15 00:00:00,2268,$3716.37,1,92595
1999-11-15 00:00:00,2268,$3716.37,1,92625
1999-11-15 00:00:00,2268,$3716.37,1,93277
1999-11-15 00:00:00,2268,$7432.74,2,93722
1999-11-15 00:00:00,2268,$3716.37,1,94062
1999-11-15 00:00:00,2268,$3716.37,1,94589
1999-11-15 00:00:00,2268,$3716.37,1,95223
1999-11-15 00:00:00,2268,$3716.37,1,95306
1999-11-15 00:00:00,2268,$3716.37,1,95630
1999-11-15 00:00:00,2268,$3716.37,1,96003
1999-11-15 00:00:00,2268,$3716.37,1,97132
1999-11-15 00:00:00,2268,$3716.37,1,98026
1999-11-15 00:00:00,2268,$3716.37,1,98248
1999-11-15 00:00:00,2268,$3716.37,1,98252
1999-11-15 00:00:00,2268,$3716.37,1,98292
1999-11-15 00:00:00,2268,$7432.74,2,99206
1999-11-15 00:00:00,2277,$3023.37,1,02840
1999-11-15 00:00:00,2277,$3023.37,1,05765
1999-11-15 00:00:00,2277,$3023.37,1,06611
1999-11-15 00:00:00,2277,$3023.37,1,07853
1999-11-15 00:00:00,2277,$3023.37,1,12144
1999-11-15 00:00:00,2277,$3023.37,1,15205
1999-11-15 00:00:00,2277,$3023.37,1,16662
1999-11-15 00:00:00,2277,$3023.37,1,18504
1999-11-15 00:00:00,2277,$3023.37,1,20715
1999-11-15 00:00:00,2277,$3023.37,1,22701
1999-11-15 00:00:00,2277,$3023.37,1,27583
1999-11-15 00:00:00,2277,$3023.37,1,29161
1999-11-15 00:00:00,2277,$3023.37,1,30013
1999-11-15 00:00:00,2277,$3023.37,1,32223
1999-11-15 00:00:00,2277,$3023.37,1,32722
1999-11-15 00:00:00,2277,$6046.74,2,32922
1999-11-15 00:00:00,2277,$3023.37,1,33547
1999-11-15 00:00:00,2277,$6046.74,2,38654
1999-11-15 00:00:00,2277,$3023.37,1,39530
1999-11-15 00:00:00,2277,$3023.37,1,44056
1999-11-15 00:00:00,2277,$3023.37,1,44857
1999-11-15 00:00:00,2277,$3023.37,1,46818
1999-11-15 00:00:00,2277,$3023.37,1,48051
1999-11-15 00:00:00,2277,$3023.37,1,48316
1999-11-15 00:00:00,2277,$3023.37,1,49068
1999-11-15 00:00:00,2277,$3023.37,1,49425
1999-11-15 00:00:00,2277,$3023.37,1,49431
1999-11-15 00:00:00,2277,$3023.37,1,53066
1999-11-15 00:00:00,2277,$3023.37,1,56465
1999-11-15 00:00:00,2277,$3023.37,1,60042
1999-11-15 00:00:00,2277,$3023.37,1,82633
1999-11-15 00:00:00,2277,$3023.37,1,85361
1999-11-15 00:00:00,2277,$3023.37,1,86004
1999-11-15 00:00:00,2277,$3023.37,1,92069
1999-11-15 00:00:00,2277,$3023.37,1,92570
1999-11-15 00:00:00,2277,$3023.37,1,92677
1999-11-15 00:00:00,2279,$1983.87,1,02359
1999-11-15 00:00:00,2279,$1983.87,1,15864
1999-11-15 00:00:00,2279,$1983.87,1,21037
1999-11-15 00:00:00,2279,$1983.87,1,32034
1999-11-15 00:00:00,2279,$1983.87,1,56011
1999-11-15 00:00:00,2279,$1983.87,1,59758
1999-11-15 00:00:00,2279,$1983.87,1,63010
1999-11-15 00:00:00,2279,$1983.87,1,63628
1999-11-15 00:00:00,2279,$1983.87,1,83211
1999-11-15 00:00:00,2279,$1983.87,1,83501
1999-11-15 00:00:00,2279,$1983.87,1,93430
1999-11-15 00:00:00,2282,$3653.37,1,06478
1999-11-15 00:00:00,2282,$3653.37,1,22832
1999-11-15 00:00:00,2282,$3653.37,1,24060
1999-11-15 00:00:00,2282,$3653.37,1,25313
1999-11-15 00:00:00,2282,$3653.37,1,28542
1999-11-15 00:00:00,2282,$3653.37,1,30533
1999-11-15 00:00:00,2282,$3653.37,1,32738
1999-11-15 00:00:00,2282,$3653.37,1,33193
1999-11-15 00:00:00,2282,$3653.37,1,33312
1999-11-15 00:00:00,2282,$3653.37,1,37101
1999-11-15 00:00:00,2282,$3653.37,1,37620
1999-11-15 00:00:00,2282,$3653.37,1,38464
1999-11-15 00:00:00,2282,$3653.37,1,45251
1999-11-15 00:00:00,2282,$3653.37,1,47203
1999-11-15 00:00:00,2282,$3653.37,1,47274
1999-11-15 00:00:00,2282,$3653.37,1,47424
1999-11-15 00:00:00,2282,$3653.37,1,48220
1999-11-15 00:00:00,2282,$3653.37,1,48307
1999-11-15 00:00:00,2282,$3653.37,1,48323
1999-11-15 00:00:00,2282,$3653.37,1,48506
1999-11-15 00:00:00,2282,$3653.37,1,49423
1999-11-15 00:00:00,2282,$3653.37,1,60103
1999-11-15 00:00:00,2282,$3653.37,1,70070
1999-11-15 00:00:00,2282,$3653.37,1,70750
1999-11-15 00:00:00,2282,$3653.37,1,80120
1999-11-15 00:00:00,2282,$3653.37,1,80421
1999-11-15 00:00:00,2282,$3653.37,1,84118
1999-11-15 00:00:00,2282,$3653.37,1,85008
1999-11-15 00:00:00,2282,$3653.37,1,89123
1999-11-15 00:00:00,2282,$3653.37,1,91710
1999-11-15 00:00:00,2282,$3653.37,1,92325
1999-11-15 00:00:00,2282,$7306.74,2,92653
1999-11-15 00:00:00,2282,$7306.74,2,93012
1999-11-15 00:00:00,2282,$3653.37,1,95603
1999-11-15 00:00:00,2282,$3653.37,1,95648
1999-11-15 00:00:00,2282,$3653.37,1,96145
1999-11-15 00:00:00,2282,$3653.37,1,97002
1999-11-15 00:00:00,2282,$3653.37,1,97454
1999-11-15 00:00:00,2282,$7306.74,2,98001
1999-11-15 00:00:00,2282,$3653.37,1,98072
1999-11-15 00:00:00,2282,$3653.37,1,98110
1999-11-15 00:00:00,2282,$3653.37,1,98223
1999-11-15 00:00:00,2282,$3653.37,1,98312
1999-11-15 00:00:00,2282,$3653.37,1,98862
1999-11-15 00:00:00,2284,$3527.37,1,12309
1999-11-15 00:00:00,2284,$3527.37,1,23229
1999-11-15 00:00:00,2284,$3527.37,1,30014
1999-11-15 00:00:00,2284,$3527.37,1,45788
1999-11-15 00:00:00,2284,$3527.37,1,48093
1999-11-15 00:00:00,2284,$3527.37,1,48888
1999-11-15 00:00:00,2284,$3527.37,1,48910
1999-11-15 00:00:00,2284,$3527.37,1,49721
1999-11-15 00:00:00,2284,$3527.37,1,55063
1999-11-15 00:00:00,2284,$3527.37,1,63376
1999-11-15 00:00:00,2284,$3527.37,1,74107
1999-11-15 00:00:00,2284,$3527.37,1,78759
1999-11-15 00:00:00,2284,$3527.37,1,79325
1999-11-15 00:00:00,2284,$3527.37,1,89134
1999-11-15 00:00:00,2284,$3527.37,1,90717
1999-11-15 00:00:00,2284,$3527.37,1,92024
1999-11-15 00:00:00,2284,$7054.74,2,92653
1999-11-15 00:00:00,2284,$7054.74,2,93065
1999-11-15 00:00:00,2284,$3527.37,1,97386
1999-11-15 00:00:00,2287,$10079.37,1,06512
1999-11-15 00:00:00,2287,$10079.37,1,21619
1999-11-15 00:00:00,2287,$10079.37,1,28630
1999-11-15 00:00:00,2287,$10079.37,1,30533
1999-11-15 00:00:00,2287,$10079.37,1,32224
1999-11-15 00:00:00,2287,$10079.37,1,32340
1999-11-15 00:00:00,2287,$10079.37,1,32640
1999-11-15 00:00:00,2287,$10079.37,1,35226
1999-11-15 00:00:00,2287,$10079.37,1,37922
1999-11-15 00:00:00,2287,$10079.37,1,44203
1999-11-15 00:00:00,2287,$10079.37,1,44254
1999-11-15 00:00:00,2287,$10079.37,1,46383
1999-11-15 00:00:00,2287,$10079.37,1,48074
1999-11-15 00:00:00,2287,$10079.37,1,53022
1999-11-15 00:00:00,2287,$10079.37,1,56201
1999-11-15 00:00:00,2287,$10079.37,1,60605
1999-11-15 00:00:00,2287,$10079.37,1,61071
1999-11-15 00:00:00,2287,$10079.37,1,74129
1999-11-15 00:00:00,2287,$10079.37,1,79927
1999-11-15 00:00:00,2287,$10079.37,1,80106
1999-11-15 00:00:00,2287,$10079.37,1,81001
1999-11-15 00:00:00,2287,$10079.37,1,86427
1999-11-15 00:00:00,2290,$9575.37,1,02339
1999-11-15 00:00:00,2290,$9449.37,1,33185
1999-11-15 00:00:00,2290,$9543.87,1,65708
1999-11-15 00:00:00,2290,$9449.37,1,95386
1999-11-15 00:00:00,2307,$3338.37,1,07407
1999-11-15 00:00:00,2307,$3338.37,1,12953
1999-11-15 00:00:00,2307,$3401.37,1,23230
1999-11-15 00:00:00,2307,$3401.37,1,55051
1999-11-15 00:00:00,2307,$3338.37,1,71730
1999-11-15 00:00:00,2307,$3054.87,1,80015
1999-11-15 00:00:00,2307,$3338.37,1,99502
1999-11-15 00:00:00,2328,$4724.37,1,46563
1999-11-15 00:00:00,2328,$4724.37,1,56470
1999-11-15 00:00:00,2328,$4724.37,1,67218
1999-11-15 00:00:00,2331,$6425.37,1,02746
1999-11-15 00:00:00,2331,$6425.37,1,06607
1999-11-15 00:00:00,2331,$12850.74,2,07104
1999-11-15 00:00:00,2331,$6425.37,1,07109
1999-11-15 00:00:00,2331,$6425.37,1,07203
1999-11-15 00:00:00,2331,$6425.37,1,07513
1999-11-15 00:00:00,2331,$6425.37,1,07882
1999-11-15 00:00:00,2331,$6425.37,1,08690
1999-11-15 00:00:00,2331,$6425.37,1,08805
1999-11-15 00:00:00,2331,$6425.37,1,08889
1999-11-15 00:00:00,2331,$6425.37,1,10930
1999-11-15 00:00:00,2331,$6425.37,1,10990
1999-11-15 00:00:00,2331,$12850.74,2,11743
1999-11-15 00:00:00,2331,$6425.37,1,13830
1999-11-15 00:00:00,2331,$6425.37,1,13904
1999-11-15 00:00:00,2331,$6425.37,1,14305
1999-11-15 00:00:00,2331,$6425.37,1,15851
1999-11-15 00:00:00,2331,$6425.37,1,19426
1999-11-15 00:00:00,2331,$6425.37,1,19808
1999-11-15 00:00:00,2331,$6425.37,1,22079
1999-11-15 00:00:00,2331,$6425.37,1,23511
1999-11-15 00:00:00,2331,$6425.37,1,26041
1999-11-15 00:00:00,2331,$6425.37,1,27360
1999-11-15 00:00:00,2331,$6425.37,1,27502
1999-11-15 00:00:00,2331,$6425.37,1,28411
1999-11-15 00:00:00,2331,$6425.37,1,28530
1999-11-15 00:00:00,2331,$6425.37,1,28803
1999-11-15 00:00:00,2331,$6425.37,1,30531
1999-11-15 00:00:00,2331,$6425.37,1,33441
1999-11-15 00:00:00,2331,$6425.37,1,34747
1999-11-15 00:00:00,2331,$6425.37,1,35206
1999-11-15 00:00:00,2331,$6425.37,1,37027
1999-11-15 00:00:00,2331,$6425.37,1,37122
1999-11-15 00:00:00,2331,$6425.37,1,43607
1999-11-15 00:00:00,2331,$6425.37,1,43614
1999-11-15 00:00:00,2331,$6425.37,1,44256
1999-11-15 00:00:00,2331,$6425.37,1,46628
1999-11-15 00:00:00,2331,$6425.37,1,47117
1999-11-15 00:00:00,2331,$6425.37,1,48221
1999-11-15 00:00:00,2331,$6425.37,1,48442
1999-11-15 00:00:00,2331,$6425.37,1,48529
1999-11-15 00:00:00,2331,$6425.37,1,49319
1999-11-15 00:00:00,2331,$6425.37,1,49442
1999-11-15 00:00:00,2331,$6425.37,1,49464
1999-11-15 00:00:00,2331,$6425.37,1,53012
1999-11-15 00:00:00,2331,$6425.37,1,53033
1999-11-15 00:00:00,2331,$6425.37,1,53110
1999-11-15 00:00:00,2331,$6425.37,1,55771
1999-11-15 00:00:00,2331,$6425.37,1,57105
1999-11-15 00:00:00,2331,$6425.37,1,60046
1999-11-15 00:00:00,2331,$6425.37,1,64506
1999-11-15 00:00:00,2331,$6425.37,1,70422
1999-11-15 00:00:00,2331,$6425.37,1,73139
1999-11-15 00:00:00,2331,$6425.37,1,74066
1999-11-15 00:00:00,2331,$6425.37,1,74873
1999-11-15 00:00:00,2331,$6425.37,1,75230
1999-11-15 00:00:00,2331,$6425.37,1,76180
1999-11-15 00:00:00,2331,$6425.37,1,78205
1999-11-15 00:00:00,2331,$6425.37,1,80020
1999-11-15 00:00:00,2331,$6425.37,1,84088
1999-11-15 00:00:00,2331,$6425.37,1,85050
1999-11-15 00:00:00,2331,$6425.37,1,89503
1999-11-15 00:00:00,2331,$6425.37,1,90254
1999-11-15 00:00:00,2331,$12850.74,2,92126
1999-11-15 00:00:00,2331,$6425.37,1,92627
1999-11-15 00:00:00,2331,$6425.37,1,93117
1999-11-15 00:00:00,2331,$6425.37,1,93422
1999-11-15 00:00:00,2331,$6425.37,1,93711
1999-11-15 00:00:00,2331,$6425.37,1,94080
1999-11-15 00:00:00,2331,$6425.37,1,94555
1999-11-15 00:00:00,2331,$6425.37,1,95051
1999-11-15 00:00:00,2331,$6425.37,1,95066
1999-11-15 00:00:00,2331,$6425.37,1,97232
1999-11-15 00:00:00,2331,$6425.37,1,98027
1999-11-15 00:00:00,2331,$6425.37,1,99503
1999-11-15 00:00:00,2332,$5039.37,1,01077
1999-11-15 00:00:00,2332,$10078.74,2,01089
1999-11-15 00:00:00,2332,$5039.37,1,01151
1999-11-15 00:00:00,2332,$5039.37,1,01376
1999-11-15 00:00:00,2332,$5039.37,1,06108
1999-11-15 00:00:00,2332,$10078.74,2,06708
1999-11-15 00:00:00,2332,$5039.37,1,07722
1999-11-15 00:00:00,2332,$5039.37,1,08110
1999-11-15 00:00:00,2332,$5039.37,1,08234
1999-11-15 00:00:00,2332,$5039.37,1,11762
1999-11-15 00:00:00,2332,$5039.37,1,14606
1999-11-15 00:00:00,2332,$5039.37,1,15213
1999-11-15 00:00:00,2332,$5039.37,1,17019
1999-11-15 00:00:00,2332,$5039.37,1,18034
1999-11-15 00:00:00,2332,$5039.37,1,18330
1999-11-15 00:00:00,2332,$5039.37,1,19055
1999-11-15 00:00:00,2332,$5039.37,1,19103
1999-11-15 00:00:00,2332,$5039.37,1,19460
1999-11-15 00:00:00,2332,$5039.37,1,19605
1999-11-15 00:00:00,2332,$10078.74,2,20724
1999-11-15 00:00:00,2332,$5039.37,1,21114
1999-11-15 00:00:00,2332,$10078.74,2,21222
1999-11-15 00:00:00,2332,$10078.74,2,21701
1999-11-15 00:00:00,2332,$5039.37,1,22308
1999-11-15 00:00:00,2332,$10078.74,2,22407
1999-11-15 00:00:00,2332,$5039.37,1,23605
1999-11-15 00:00:00,2332,$15118.11,3,27107
1999-11-15 00:00:00,2332,$5039.37,1,27265
1999-11-15 00:00:00,2332,$5039.37,1,27320
1999-11-15 00:00:00,2332,$5039.37,1,28120
1999-11-15 00:00:00,2332,$5039.37,1,28139
1999-11-15 00:00:00,2332,$15118.11,3,28227
1999-11-15 00:00:00,2332,$5039.37,1,28269
1999-11-15 00:00:00,2332,$5039.37,1,28307
1999-11-15 00:00:00,2332,$5039.37,1,28532
1999-11-15 00:00:00,2332,$5039.37,1,28685
1999-11-15 00:00:00,2332,$5039.37,1,28732
1999-11-15 00:00:00,2332,$10078.74,2,29681
1999-11-15 00:00:00,2332,$5039.37,1,29860
1999-11-15 00:00:00,2332,$10078.74,2,30067
1999-11-15 00:00:00,2332,$5039.37,1,30575
1999-11-15 00:00:00,2332,$5039.37,1,31315
1999-11-15 00:00:00,2332,$5039.37,1,31412
1999-11-15 00:00:00,2332,$5039.37,1,32311
1999-11-15 00:00:00,2332,$5039.37,1,32405
1999-11-15 00:00:00,2332,$5039.37,1,32750
1999-11-15 00:00:00,2332,$5039.37,1,32807
1999-11-15 00:00:00,2332,$5039.37,1,32920
1999-11-15 00:00:00,2332,$5039.37,1,33437
1999-11-15 00:00:00,2332,$5039.37,1,33954
1999-11-15 00:00:00,2332,$5039.37,1,37725
1999-11-15 00:00:00,2332,$5039.37,1,40121
1999-11-15 00:00:00,2332,$5039.37,1,41035
1999-11-15 00:00:00,2332,$5039.37,1,42020
1999-11-15 00:00:00,2332,$5039.37,1,44512
1999-11-15 00:00:00,2332,$5039.37,1,45014
1999-11-15 00:00:00,2332,$5039.37,1,45370
1999-11-15 00:00:00,2332,$5039.37,1,45377
1999-11-15 00:00:00,2332,$5039.37,1,45807
1999-11-15 00:00:00,2332,$5039.37,1,46160
1999-11-15 00:00:00,2332,$10078.74,2,46410
1999-11-15 00:00:00,2332,$5039.37,1,46992
1999-11-15 00:00:00,2332,$5039.37,1,48841
1999-11-15 00:00:00,2332,$5039.37,1,48858
1999-11-15 00:00:00,2332,$5039.37,1,49415
1999-11-15 00:00:00,2332,$5039.37,1,49445
1999-11-15 00:00:00,2332,$5039.37,1,50131
1999-11-15 00:00:00,2332,$5039.37,1,53560
1999-11-15 00:00:00,2332,$5039.37,1,53590
1999-11-15 00:00:00,2332,$5039.37,1,53950
1999-11-15 00:00:00,2332,$5039.37,1,54022
1999-11-15 00:00:00,2332,$5039.37,1,54601
1999-11-15 00:00:00,2332,$5039.37,1,55066
1999-11-15 00:00:00,2332,$5039.37,1,55112
1999-11-15 00:00:00,2332,$5039.37,1,55350
1999-11-15 00:00:00,2332,$5039.37,1,55904
1999-11-15 00:00:00,2332,$5039.37,1,60050
1999-11-15 00:00:00,2332,$5039.37,1,60106
1999-11-15 00:00:00,2332,$5039.37,1,70517
1999-11-15 00:00:00,2332,$5039.37,1,70806
1999-11-15 00:00:00,2332,$5039.37,1,71291
1999-11-15 00:00:00,2332,$5039.37,1,72904
1999-11-15 00:00:00,2332,$10078.74,2,73120
1999-11-15 00:00:00,2332,$5039.37,1,73705
1999-11-15 00:00:00,2332,$5039.37,1,74464
1999-11-15 00:00:00,2332,$5039.37,1,75007
1999-11-15 00:00:00,2332,$5039.37,1,75088
1999-11-15 00:00:00,2332,$5039.37,1,75238
1999-11-15 00:00:00,2332,$5039.37,1,77019
1999-11-15 00:00:00,2332,$5039.37,1,79022
1999-11-15 00:00:00,2332,$5039.37,1,80209
1999-11-15 00:00:00,2332,$5039.37,1,80443
1999-11-15 00:00:00,2332,$5039.37,1,80634
1999-11-15 00:00:00,2332,$5039.37,1,80913
1999-11-15 00:00:00,2332,$5039.37,1,83340
1999-11-15 00:00:00,2332,$5039.37,1,84060
1999-11-15 00:00:00,2332,$5039.37,1,84128
1999-11-15 00:00:00,2332,$5039.37,1,85310
1999-11-15 00:00:00,2332,$5039.37,1,89512
1999-11-15 00:00:00,2332,$5039.37,1,97233
1999-11-15 00:00:00,2332,$5039.37,1,98006
1999-11-15 00:00:00,2332,$5039.37,1,98052
1999-11-15 00:00:00,2332,$5039.37,1,98072
1999-11-15 00:00:00,2332,$5039.37,1,99207
1999-11-15 00:00:00,2338,$5669.37,1,83404
1999-11-15 00:00:00,2340,$5543.37,1,48841
1999-11-15 00:00:00,2351,$3779.37,1,06514
1999-11-15 00:00:00,2351,$3779.37,1,10701
1999-11-15 00:00:00,2351,$3779.37,1,14206
1999-11-15 00:00:00,2351,$3779.37,1,14224
1999-11-15 00:00:00,2351,$3779.37,1,14304
1999-11-15 00:00:00,2351,$3779.37,1,19034
1999-11-15 00:00:00,2351,$3779.37,1,19454
1999-11-15 00:00:00,2351,$3779.37,1,22043
1999-11-15 00:00:00,2351,$3779.37,1,22303
1999-11-15 00:00:00,2351,$3779.37,1,28269
1999-11-15 00:00:00,2351,$4031.37,1,40299
1999-11-15 00:00:00,2351,$3779.37,1,48911
1999-11-15 00:00:00,2351,$3779.37,1,60564
1999-11-15 00:00:00,2351,$3779.37,1,75252
1999-11-15 00:00:00,2351,$3779.37,1,90710
1999-11-15 00:00:00,2351,$3779.37,1,92278
1999-11-15 00:00:00,2351,$7558.74,2,94518
1999-11-15 00:00:00,2351,$3779.37,1,99212
1999-11-15 00:00:00,2352,$4409.37,1,02072
1999-11-15 00:00:00,2352,$4409.37,1,07712
1999-11-15 00:00:00,2352,$4409.37,1,11212
1999-11-15 00:00:00,2352,$4409.37,1,13750
1999-11-15 00:00:00,2352,$4409.37,1,15235
1999-11-15 00:00:00,2352,$4409.37,1,17236
1999-11-15 00:00:00,2352,$4409.37,1,18837
1999-11-15 00:00:00,2352,$4409.37,1,19468
1999-11-15 00:00:00,2352,$4409.37,1,21043
1999-11-15 00:00:00,2352,$4409.37,1,22066
1999-11-15 00:00:00,2352,$4661.37,1,28730
1999-11-15 00:00:00,2352,$4661.37,1,31907
1999-11-15 00:00:00,2352,$4409.37,1,43016
1999-11-15 00:00:00,2352,$4409.37,1,44055
1999-11-15 00:00:00,2352,$4409.37,1,45344
1999-11-15 00:00:00,2352,$4409.37,1,45505
1999-11-15 00:00:00,2352,$4661.37,1,45644
1999-11-15 00:00:00,2352,$4409.37,1,46613
1999-11-15 00:00:00,2352,$4409.37,1,53021
1999-11-15 00:00:00,2352,$4409.37,1,53146
1999-11-15 00:00:00,2352,$4661.37,1,53202
1999-11-15 00:00:00,2352,$4661.37,1,54901
1999-11-15 00:00:00,2352,$4409.37,1,60103
1999-11-15 00:00:00,2352,$4661.37,1,92054
1999-11-15 00:00:00,2352,$4409.37,1,94541
1999-11-15 00:00:00,2352,$4409.37,1,94568
1999-11-15 00:00:00,2353,$4913.37,1,01462
1999-11-15 00:00:00,2353,$4913.37,1,01604
1999-11-15 00:00:00,2353,$4913.37,1,01752
1999-11-15 00:00:00,2353,$4913.37,1,05255
1999-11-15 00:00:00,2353,$4913.37,1,06010
1999-11-15 00:00:00,2353,$4913.37,1,06897
1999-11-15 00:00:00,2353,$4913.37,1,13410
1999-11-15 00:00:00,2353,$4913.37,1,14063
1999-11-15 00:00:00,2353,$4913.37,1,16025
1999-11-15 00:00:00,2353,$4913.37,1,18301
1999-11-15 00:00:00,2353,$4913.37,1,22401
1999-11-15 00:00:00,2353,$4913.37,1,24171
1999-11-15 00:00:00,2353,$4913.37,1,26241
1999-11-15 00:00:00,2353,$4913.37,1,27012
1999-11-15 00:00:00,2353,$4913.37,1,27587
1999-11-15 00:00:00,2353,$4913.37,1,28146
1999-11-15 00:00:00,2353,$4913.37,1,28715
1999-11-15 00:00:00,2353,$4913.37,1,30705
1999-11-15 00:00:00,2353,$4913.37,1,32708
1999-11-15 00:00:00,2353,$4913.37,1,33462
1999-11-15 00:00:00,2353,$4913.37,1,33614
1999-11-15 00:00:00,2353,$4913.37,1,33760
1999-11-15 00:00:00,2353,$4913.37,1,35986
1999-11-15 00:00:00,2353,$4913.37,1,36013
1999-11-15 00:00:00,2353,$4913.37,1,37082
1999-11-15 00:00:00,2353,$9826.74,2,37129
1999-11-15 00:00:00,2353,$4913.37,1,37618
1999-11-15 00:00:00,2353,$4913.37,1,39402
1999-11-15 00:00:00,2353,$4913.37,1,41144
1999-11-15 00:00:00,2353,$4913.37,1,43701
1999-11-15 00:00:00,2353,$4913.37,1,44146
1999-11-15 00:00:00,2353,$4913.37,1,44223
1999-11-15 00:00:00,2353,$4913.37,1,45040
1999-11-15 00:00:00,2353,$4913.37,1,46530
1999-11-15 00:00:00,2353,$4913.37,1,49002
1999-11-15 00:00:00,2353,$4913.37,1,52353
1999-11-15 00:00:00,2353,$4913.37,1,54495
1999-11-15 00:00:00,2353,$4913.37,1,55304
1999-11-15 00:00:00,2353,$4913.37,1,55355
1999-11-15 00:00:00,2353,$4913.37,1,56034
1999-11-15 00:00:00,2353,$4913.37,1,58103
1999-11-15 00:00:00,2353,$4913.37,1,59330
1999-11-15 00:00:00,2353,$4913.37,1,60408
1999-11-15 00:00:00,2353,$4913.37,1,60655
1999-11-15 00:00:00,2353,$4913.37,1,62681
1999-11-15 00:00:00,2353,$4913.37,1,63601
1999-11-15 00:00:00,2353,$4913.37,1,70403
1999-11-15 00:00:00,2353,$4913.37,1,70726
1999-11-15 00:00:00,2353,$4913.37,1,73010
1999-11-15 00:00:00,2353,$4913.37,1,73110
1999-11-15 00:00:00,2353,$4913.37,1,75067
1999-11-15 00:00:00,2353,$4913.37,1,76036
1999-11-15 00:00:00,2353,$4913.37,1,76054
1999-11-15 00:00:00,2353,$4913.37,1,77627
1999-11-15 00:00:00,2353,$4913.37,1,78228
1999-11-15 00:00:00,2353,$4913.37,1,78240
1999-11-15 00:00:00,2353,$4913.37,1,79336
1999-11-15 00:00:00,2353,$4913.37,1,80241
1999-11-15 00:00:00,2353,$4913.37,1,80909
1999-11-15 00:00:00,2353,$4913.37,1,81006
1999-11-15 00:00:00,2353,$4913.37,1,84118
1999-11-15 00:00:00,2353,$4913.37,1,85602
1999-11-15 00:00:00,2353,$4913.37,1,87401
1999-11-15 00:00:00,2353,$4913.37,1,87529
1999-11-15 00:00:00,2353,$4913.37,1,92596
1999-11-15 00:00:00,2353,$4913.37,1,93313
1999-11-15 00:00:00,2353,$4913.37,1,97383
1999-11-15 00:00:00,2353,$4913.37,1,99611
1999-11-15 00:00:00,2357,$3275.37,1,02864
1999-11-15 00:00:00,2357,$3338.37,1,03451
1999-11-15 00:00:00,2357,$3275.37,1,08852
1999-11-15 00:00:00,2357,$3338.37,1,15860
1999-11-15 00:00:00,2357,$3338.37,1,20874
1999-11-15 00:00:00,2357,$3275.37,1,32817
1999-11-15 00:00:00,2357,$3338.37,1,44511
1999-11-15 00:00:00,2357,$3464.37,1,77627
1999-11-15 00:00:00,2357,$3338.37,1,90806
1999-11-15 00:00:00,2357,$6676.74,2,94117
1999-11-15 00:00:00,2357,$3338.37,1,94520
1999-11-15 00:00:00,2362,$9827.37,1,31031
1999-11-15 00:00:00,2362,$9323.37,1,60611
1999-11-15 00:00:00,2362,$9021.60,1,98208
1999-11-15 00:00:00,2364,$3905.37,1,01430
1999-11-15 00:00:00,2364,$3905.37,1,20854
1999-11-15 00:00:00,2364,$4031.37,1,63146
1999-11-15 00:00:00,2370,$8504.37,1,18702
1999-11-15 00:00:00,2370,$8504.37,1,19072
1999-11-15 00:00:00,2370,$8630.37,1,21040
1999-11-15 00:00:00,2370,$8630.37,1,30188
1999-11-15 00:00:00,2370,$8630.37,1,30281
